AstroVIEW X
Type, Original
 
Time, 06/15/2018 01:43:39 PM
Compression, 1
*Sample Rate 1, 1
Size, 6280
Trigger, 1
Recorder Type, TMX 
Amp Type, ,UNIV6, UNIV6, UNIV6, UNIV6
A_lp
SAMPLE,TIME,V_rms_20ms         , V_lp_3000Hz        , I1_rms_20ms        , I1_lp_3000Hz       
5691, 06/15/2018 03:18:28 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
5692, 06/15/2018 03:18:29 PM,0.0000             ,-0.0833            ,0.0000             ,-2.0833            
5693, 06/15/2018 03:18:30 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
5694, 06/15/2018 03:18:31 PM,0.0000             ,-0.0333            ,0.0000             ,-0.4167            
5695, 06/15/2018 03:18:32 PM,0.0000             ,0.0000             ,0.0000             ,-2.9167            
5696, 06/15/2018 03:18:33 PM,0.0000             ,-0.0167            ,0.0000             ,-2.5000            
5697, 06/15/2018 03:18:34 PM,0.0000             ,-0.0667            ,0.0000             ,-2.5000            
5698, 06/15/2018 03:18:35 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
5699, 06/15/2018 03:18:36 PM,0.0000             ,-0.0833            ,0.0000             ,-2.0833            
5700, 06/15/2018 03:18:37 PM,0.0000             ,-0.0167            ,0.0000             ,-0.4167            
5701, 06/15/2018 03:18:38 PM,0.0000             ,-0.0833            ,0.0000             ,-2.5000            
5702, 06/15/2018 03:18:39 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
5703, 06/15/2018 03:18:40 PM,0.0000             ,-0.0500            ,0.0000             ,-0.8333            
5704, 06/15/2018 03:18:41 PM,0.0000             ,-0.0167            ,0.0000             ,-2.5000            
5705, 06/15/2018 03:18:42 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
5706, 06/15/2018 03:18:43 PM,0.0000             ,-0.1000            ,0.0000             ,-1.2500            
5707, 06/15/2018 03:18:44 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
5708, 06/15/2018 03:18:45 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
5709, 06/15/2018 03:18:46 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
5710, 06/15/2018 03:18:47 PM,0.0000             ,0.0000             ,0.0000             ,-1.2500            
5711, 06/15/2018 03:18:48 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
5712, 06/15/2018 03:18:49 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5713, 06/15/2018 03:18:50 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
5714, 06/15/2018 03:18:51 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
5715, 06/15/2018 03:18:52 PM,0.0000             ,0.0000             ,0.0000             ,-0.8333            
5716, 06/15/2018 03:18:53 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
5717, 06/15/2018 03:18:54 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
5718, 06/15/2018 03:18:55 PM,0.0000             ,-0.1000            ,0.0000             ,-1.6667            
5719, 06/15/2018 03:18:56 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
5720, 06/15/2018 03:18:57 PM,0.0000             ,-0.0667            ,0.0000             ,-0.8333            
5721, 06/15/2018 03:18:58 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
5722, 06/15/2018 03:18:59 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
5723, 06/15/2018 03:19:00 PM,0.0000             ,0.0167             ,0.0000             ,-1.6667            
5724, 06/15/2018 03:19:01 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
5725, 06/15/2018 03:19:02 PM,0.0000             ,-0.0667            ,0.0000             ,-2.9167            
5726, 06/15/2018 03:19:03 PM,0.0000             ,-0.0833            ,0.0000             ,-2.5000            
5727, 06/15/2018 03:19:04 PM,0.0000             ,-0.1167            ,0.0000             ,-1.6667            
5728, 06/15/2018 03:19:05 PM,0.0000             ,0.0167             ,0.0000             ,-1.6667            
5729, 06/15/2018 03:19:06 PM,0.0000             ,-0.0667            ,0.0000             ,-0.8333            
5730, 06/15/2018 03:19:07 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
5731, 06/15/2018 03:19:08 PM,0.0000             ,0.0000             ,0.0000             ,-1.2500            
5732, 06/15/2018 03:19:09 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
5733, 06/15/2018 03:19:10 PM,0.0000             ,-0.0500            ,0.0000             ,-0.4167            
5734, 06/15/2018 03:19:11 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
5735, 06/15/2018 03:19:12 PM,0.0000             ,-0.0500            ,0.0000             ,-0.4167            
5736, 06/15/2018 03:19:13 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
5737, 06/15/2018 03:19:14 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
5738, 06/15/2018 03:19:15 PM,0.0000             ,-0.0500            ,0.0000             ,-0.8333            
5739, 06/15/2018 03:19:16 PM,0.0000             ,-0.0833            ,0.0000             ,-1.6667            
5740, 06/15/2018 03:19:17 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
5741, 06/15/2018 03:19:18 PM,0.0000             ,0.0000             ,0.0000             ,-1.2500            
5742, 06/15/2018 03:19:19 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
5743, 06/15/2018 03:19:20 PM,0.0000             ,-0.0833            ,0.0000             ,-1.2500            
5744, 06/15/2018 03:19:21 PM,0.0000             ,0.0000             ,0.0000             ,-2.5000            
5745, 06/15/2018 03:19:22 PM,0.0000             ,-0.0667            ,0.0000             ,-0.8333            
5746, 06/15/2018 03:19:23 PM,0.0000             ,0.0000             ,0.0000             ,-2.9167            
5747, 06/15/2018 03:19:24 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5748, 06/15/2018 03:19:25 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
5749, 06/15/2018 03:19:26 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5750, 06/15/2018 03:19:27 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
5751, 06/15/2018 03:19:28 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
5752, 06/15/2018 03:19:29 PM,0.0000             ,-0.0667            ,0.0000             ,-2.5000            
5753, 06/15/2018 03:19:30 PM,0.0000             ,-0.0500            ,0.0000             ,-0.8333            
5754, 06/15/2018 03:19:31 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
5755, 06/15/2018 03:19:32 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
5756, 06/15/2018 03:19:33 PM,0.0000             ,0.0000             ,0.0000             ,-1.6667            
5757, 06/15/2018 03:19:34 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
5758, 06/15/2018 03:19:35 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
5759, 06/15/2018 03:19:36 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
5760, 06/15/2018 03:19:37 PM,0.0000             ,-0.0667            ,0.0000             ,-1.6667            
5761, 06/15/2018 03:19:38 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
5762, 06/15/2018 03:19:39 PM,0.0000             ,-0.1000            ,0.0000             ,-1.2500            
5763, 06/15/2018 03:19:40 PM,0.0000             ,-0.1000            ,0.0000             ,-0.8333            
5764, 06/15/2018 03:19:41 PM,0.0000             ,-0.0167            ,0.0000             ,-0.8333            
5765, 06/15/2018 03:19:42 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
5766, 06/15/2018 03:19:43 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
5767, 06/15/2018 03:19:44 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
5768, 06/15/2018 03:19:45 PM,0.0000             ,0.0000             ,0.0000             ,-1.2500            
5769, 06/15/2018 03:19:46 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
5770, 06/15/2018 03:19:47 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
5771, 06/15/2018 03:19:48 PM,0.0000             ,-0.0500            ,0.0000             ,-2.5000            
5772, 06/15/2018 03:19:49 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
5773, 06/15/2018 03:19:50 PM,0.0000             ,-0.0500            ,0.0000             ,-0.8333            
5774, 06/15/2018 03:19:51 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
5775, 06/15/2018 03:19:52 PM,0.0000             ,-0.0833            ,0.0000             ,0.0000             
5776, 06/15/2018 03:19:53 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
5777, 06/15/2018 03:19:54 PM,0.0000             ,0.0000             ,0.0000             ,-2.5000            
5778, 06/15/2018 03:19:55 PM,0.0000             ,-0.0167            ,0.0000             ,-2.5000            
5779, 06/15/2018 03:19:56 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
5780, 06/15/2018 03:19:57 PM,0.0000             ,-0.0833            ,0.0000             ,-2.5000            
5781, 06/15/2018 03:19:58 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
5782, 06/15/2018 03:19:59 PM,0.0000             ,-0.0500            ,0.0000             ,-0.8333            
5783, 06/15/2018 03:20:00 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5784, 06/15/2018 03:20:01 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5785, 06/15/2018 03:20:02 PM,0.0000             ,-0.1000            ,0.0000             ,-2.0833            
5786, 06/15/2018 03:20:03 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
5787, 06/15/2018 03:20:04 PM,0.0000             ,-0.0500            ,0.0000             ,-0.8333            
5788, 06/15/2018 03:20:05 PM,0.0000             ,-0.0667            ,0.0000             ,0.0000             
5789, 06/15/2018 03:20:06 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
5790, 06/15/2018 03:20:07 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
5791, 06/15/2018 03:20:08 PM,0.0000             ,-0.0333            ,0.0000             ,-0.4167            
5792, 06/15/2018 03:20:09 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
5793, 06/15/2018 03:20:10 PM,0.0000             ,-0.0333            ,0.0000             ,-2.9167            
5794, 06/15/2018 03:20:11 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
5795, 06/15/2018 03:20:12 PM,0.0000             ,-0.0167            ,0.0000             ,-2.0833            
5796, 06/15/2018 03:20:13 PM,0.0000             ,-0.0667            ,0.0000             ,-2.0833            
5797, 06/15/2018 03:20:14 PM,0.0000             ,-0.0500            ,0.0000             ,-1.2500            
5798, 06/15/2018 03:20:15 PM,0.0000             ,0.0000             ,0.0000             ,-2.5000            
5799, 06/15/2018 03:20:16 PM,0.0000             ,0.0000             ,0.0000             ,-1.6667            
5800, 06/15/2018 03:20:17 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5801, 06/15/2018 03:20:18 PM,0.0000             ,-0.0167            ,0.0000             ,-1.6667            
5802, 06/15/2018 03:20:19 PM,0.0000             ,-0.0500            ,0.0000             ,-1.6667            
5803, 06/15/2018 03:20:20 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
5804, 06/15/2018 03:20:21 PM,0.0000             ,-0.0333            ,0.0000             ,-2.5000            
5805, 06/15/2018 03:20:22 PM,0.0000             ,-0.0167            ,0.0000             ,-2.5000            
5806, 06/15/2018 03:20:23 PM,0.0000             ,-0.0167            ,0.0000             ,-1.2500            
5807, 06/15/2018 03:20:24 PM,0.0000             ,-0.0667            ,0.0000             ,-1.2500            
5808, 06/15/2018 03:20:25 PM,0.0000             ,-0.0333            ,0.0000             ,-1.6667            
5809, 06/15/2018 03:20:26 PM,0.0000             ,-0.0333            ,0.0000             ,-0.8333            
5810, 06/15/2018 03:20:27 PM,0.0000             ,-0.0833            ,0.0000             ,-1.6667            
5811, 06/15/2018 03:20:28 PM,0.0000             ,-0.0667            ,0.0000             ,-0.8333            
5812, 06/15/2018 03:20:29 PM,0.0000             ,-0.0833            ,0.0000             ,-2.5000            
5813, 06/15/2018 03:20:30 PM,0.0000             ,0.0333             ,0.0000             ,-2.0833            
5814, 06/15/2018 03:20:31 PM,0.0000             ,-0.0333            ,0.0000             ,-1.2500            
5815, 06/15/2018 03:20:32 PM,0.0000             ,-0.0333            ,0.0000             ,-2.0833            
5816, 06/15/2018 03:20:33 PM,0.0000             ,-0.0500            ,0.0000             ,-2.0833            
5817, 06/15/2018 03:20:34 PM,0.0000             ,-0.0833            ,0.0000             ,-0.8333            
5818, 06/15/2018 03:20:35 PM,0.0000             ,-0.0167            ,0.0000             ,-2.9167            
